전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
C070401,23,,,,,,4,2,,2,,1,,2,2,2,2,,2,1,2049500,3007600,,1,2,2,2,5,4,4,4,4,4,4,4,4,5,4,7,2,2,4,2,0,1,3,4.2,3
C070401,23,1,100,3,1,2,,2,,2,,1,,2,2,1,2,,2,1,1010300,,,2,1,2,2,5,5,5,4,5,5,5,3,3,4,4,6,2,4,4,3,0,2,1,3.2,3
C070401,24,2,160,2,3,1,,1,C2727,2,,1,,2,2,1,2,,1,1,4032203,4008503,4012300,2,1,2,1,5,5,4,4,4,5,4,5,2,3,4,5,2,4,2,3,0,2,3,3.8,2
C070401,25,,,,,,,2,,2,,2,6,2,2,1,2,,2,2,,,,2,2,2,2,4,4,3,4,3,4,4,3,2,3,3,7,2,4,6,5,0,2,1,3,3
C070401,24,,,,,,,2,,2,,1,,2,1,2,2,,2,2,,,,2,2,2,2,2,5,5,5,3,3,5,3,3,3,1,3,2,4,7,2,0,2,3,3.6,2
C070401,25,,,,,,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,4,7,1,0,2,1,3,5
C070501,23,2,150,4,4,2,,2,,1,C2912,1,,2,2,2,2,,2,2,,,,2,2,2,1,4,5,5,5,5,5,5,5,5,3,4,7,2,4,6,3,0,1,3,4.2,3
C070501,21,2,150,3,1,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,2,1,1,4,3,3,5,5,5,4,4,2,3,3,8,2,4,6,4,0,4,3,3.7,4
C070501,22,2,65,3,1,2,,2,,2,,1,,2,2,2,2,,1,2,,,,1,2,2,2,4,5,4,5,4,4,4,4,3,4,4,6,1,4,5,4,0,4,3,3,4
C070501,23,1,40,3,3,2,,2,,2,,1,,2,2,2,2,,1,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,5,4,2,0,1,1,3.1,4
C070501,23,2,150,2,1,2,,2,,2,,1,,2,2,1,2,,1,2,,,,2,2,2,2,5,5,3,4,5,4,4,5,4,5,3,8,1,4,2,3,0,2,1,2.5,3
C070501,23,2,100,4,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,2,4,5,4,4,3,4,4,4,3,4,3,7,2,1,4,1,0,2,3,3.8,3
C070501,24,1,90,3,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,2,2,3,4,4,4,4,4,4,4,4,4,3,6,1,4,7,4,0,2,3,4,4
C070501,24,2,40,1,4,2,,2,,2,,1,2,2,2,2,1,955,2,2,,,,1,2,2,2,5,5,5,4,4,3,3,3,3,3,3,8,2,1,7,3,0,2,3,3.8,4
C070501,22,2,250,4,2,2,,2,,2,,1,,2,2,1,1,,2,2,,,,2,2,2,2,4,5,5,5,3,3,4,3,3,3,3,7,2,2,6,3,0,2,2,3.8,3
C070501,31,2,300,5,5,2,,2,,2,,1,6,2,2,2,2,,1,2,,,,1,2,1,2,5,5,5,5,5,3,5,4,2,2,4,6,2,2,7,6,0,2,1,3,5
C070501,24,,,,,,0,2,,2,,1,,2,2,2,2,,2,2,,,,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,4,4,0,2,3,3.8,4
C070501,26,2,30,3,5,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,1,2,1,4,5,5,5,4,3,4,3,3,2,4,7,1,4,5,1,0,2,1,3.7,3
C070501,28,1,40,3,4,2,,2,,2,,1,,2,2,1,2,,1,1,2002200,4075907,,2,2,2,2,4,5,5,4,5,4,4,3,3,3,3,7,2,1,5,4,0,2,3,3.8,3
C070501,27,1,140,4,1,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,4,3,4,0,2,3,4,3
C070501,26,1,120,3,4,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,1,2,2,2,5,5,5,5,3,3,3,3,3,3,3,5,2,6,5,6,0,2,3,4.1,4
C070501,26,2,80,1,4,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,2,2,2,3,4,4,5,5,5,3,3,4,4,4,7,1,4,7,1,0,2,1,3.2,3
C070501,23,2,220,4,3,2,,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,2,2,5,5,5,5,5,5,4,5,4,5,4,6,2,3,4,3,0,4,3,3,4
C070501,23,2,250,4,5,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,1,2,4,5,3,5,5,4,4,4,3,3,3,6,2,5,7,3,0,4,2,3.8,4
C070501,25,2,135,3,1,2,,2,,2,,1,4,2,2,1,2,,2,2,,,,1,2,1,1,4,4,2,4,4,5,3,4,2,3,3,7,1,6,6,1,0,4,3,4.5,4
C070501,24,1,100,2,1,2,,2,,2,,1,,2,2,2,2,,2,2,,,,1,1,2,2,4,5,5,4,4,4,4,4,2,4,3,4,2,1,2,1,0,4,3,4.2,2
C070501,23,,,,,,,2,,2,,1,,2,2,2,2,,1,1,3003900,,,2,2,2,2,3,5,3,3,3,3,5,5,5,5,5,8,2,2,7,2,0,4,3,3.5,5
C070501,25,2,270,5,5,2,,2,,2,,3,4,2,2,2,2,,1,2,,,,2,2,2,2,5,5,4,4,3,5,4,4,4,4,3,6,2,3,6,2,0,4,3,3.8,4
C070501,23,2,160,4,3,2,,2,,2,,1,,2,2,1,2,,1,2,,,,2,2,2,2,5,4,3,4,4,4,4,4,3,4,3,7,2,3,5,4,0,2,2,3.6,4
C070501,24,,,,,,,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,4,4,1,0,2,3,4,5
C070501,33,2,220,2,5,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,2,2,2,5,5,5,5,5,5,5,5,1,4,5,6,1,4,4,1,0,4,1,3.5,3
C070501,22,,,,,,,2,,2,,5,2,2,2,2,1,,2,1,4111804,,,2,2,2,2,5,4,4,4,4,4,3,3,4,4,4,8,2,3,6,3,0,4,3,3.8,3
C070501,22,2,150,3,2,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,2,1,1,4,4,3,4,5,5,4,4,3,3,4,7,2,4,5,5,0,4,3,3.3,3
C070501,22,1,70,2,4,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,2,1,1,5,5,5,5,5,5,4,4,4,4,3,6,2,3,4,6,0,2,2,4.1,4
C070501,26,1,200,4,1,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,2,2,2,2,4,3,4,3,4,5,4,4,4,5,3,6,1,4,5,6,0,2,3,3.5,4
C070501,22,,,,,,,2,,2,,1,,2,1,2,2,,2,2,,,,1,2,2,2,5,5,3,3,5,5,5,5,4,5,4,8,2,4,5,4,0,2,3,3.8,3
C070501,26,1,-1,1,2,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,2,2,2,3,4,2,3,4,5,4,3,3,4,4,6,2,2,4,5,0,2,3,4,5
C070501,25,1,110,4,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,1,2,2,2,5,4,4,4,4,4,4,4,4,4,4,7,1,4,6,3,0,2,3,3.8,5
C070501,25,1,120,3,1,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,1,2,2,4,5,5,4,4,4,3,3,2,2,3,5,1,3,5,4,0,4,2,3.8,5
C070501,24,1,90,4,3,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,1,2,2,2,4,5,5,3,3,3,5,3,3,3,4,5,2,5,7,1,0,2,3,3.8,3
C070501,24,1,110,4,1,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,1,5,5,3,4,3,4,4,5,4,5,2,6,2,3,7,1,0,2,3,3.1,5
C070501,25,2,240,4,1,2,,2,,2,,3,4,2,2,1,2,,2,2,,,,1,2,2,2,4,5,4,4,5,3,3,3,3,3,3,6,1,3,6,5,0,2,3,3,3
C070501,24,2,195,4,1,2,,2,,2,,1,2,2,2,1,2,,1,1,2085600,3003700,4180500,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,8,2,3,5,4,0,2,3,3,4
C070501,23,,,,,,,2,,2,,7,,2,1,2,2,,2,2,,,,2,2,2,2,4,5,5,4,4,4,4,4,4,4,4,6,1,4,4,1,0,3,3,3,4
C070501,23,2,210,4,3,2,,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,1,2,4,5,5,4,4,4,4,4,4,3,4,6,2,3,6,4,0,1,3,4.3,4
C070501,24,1,144,3,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,2,1,2,3,5,5,4,4,4,4,4,3,3,3,8,2,3,4,4,0,2,1,3,4
C070501,23,1,100,4,1,2,,2,,2,,1,,2,2,2,2,,2,1,4007508,,,2,2,2,2,4,5,4,4,4,4,4,4,4,4,4,7,2,3,6,3,0,2,3,3.8,4
C070501,23,2,100,4,5,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,2,2,2,4,4,4,3,4,4,4,3,3,1,3,4,2,3,4,2,0,2,3,3.8,4
C070501,23,,,,,,5,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,2,5,5,5,5,5,3,5,3,3,5,5,5,2,3,3,2,0,2,3,3.6,3
C070501,27,2,200,3,4,1,,2,,2,,2,10,2,2,2,2,,2,1,4146000,,,2,2,2,2,5,5,1,5,5,5,5,5,5,5,4,6,1,4,7,4,0,2,1,3.2,4
C070501,22,1,100,3,3,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,2,2,1,5,4,4,4,3,4,5,5,2,3,3,6,2,3,6,4,0,1,3,3.9,3
C070501,23,2,15,2,2,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,1,2,2,4,5,2,2,4,4,5,3,3,5,4,4,1,3,6,2,0,5,1,3.8,5
C070501,25,2,200,2,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,2,2,5,3,1,5,5,5,4,3,5,5,4,7,1,5,6,2,0,5,3,4.1,5
C070501,26,2,150,4,5,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,2,2,2,5,5,5,5,5,4,4,3,5,4,1,6,2,3,7,2,0,5,1,3.5,3
C070601,23,,,,,,,2,,2,,1,,2,2,1,2,,2,2,,,,2,2,2,2,5,5,4,3,4,3,3,3,2,5,2,7,2,2,4,3,0,2,3,3.7,3
C070601,27,1,100,5,3,2,,2,,2,,2,2,2,2,2,2,,1,2,,,,1,2,2,2,5,5,5,5,5,4,3,3,3,3,3,8,1,5,7,4,0,5,1,2,5
C070601,29,1,50,5,1,2,,2,,2,,3,,2,2,2,2,,1,2,,,,1,2,2,1,3,5,5,5,1,4,3,3,3,1,1,7,2,3,7,2,0,5,3,4,4
C070601,23,2,160,3,3,2,,2,,2,,1,2,2,2,1,2,,2,1,4079900,,,2,2,2,1,4,4,4,4,4,4,4,4,3,4,3,8,2,3,5,5,0,5,3,3.5,4
C070601,22,,,,,,2,2,,2,,1,,2,1,1,2,,2,2,,,,2,2,2,2,5,5,5,5,5,5,5,5,3,4,2,5,2,4,5,2,0,4,3,4.3,3
C070601,33,,,,,,0,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,2,2,4,5,5,4,4,4,5,5,2,4,4,7,2,4,6,2,0,1,1,4,4
C070601,25,2,200,3,3,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,2,1,2,5,5,4,5,5,5,4,4,4,5,4,6,2,3,5,4,0,2,3,4,3
C070601,25,1,90,3,3,2,,2,,2,,7,4,2,2,1,2,,2,2,,,,2,2,2,2,5,4,3,3,5,5,4,4,3,4,4,8,1,4,5,4,0,2,3,4,2
C070601,26,1,40,2,1,2,,2,,2,,2,6,2,1,2,2,,1,2,,,,1,2,2,2,4,4,2,3,3,4,3,4,2,2,2,7,2,3,4,1,0,5,3,3,5
C070601,27,1,100,5,1,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,2,2,2,4,5,5,4,4,3,4,4,3,2,3,7,2,4,6,3,0,5,2,4.1,4
C070601,22,,,,,,,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,3,3,8,2,1,4,4,0,3,3,3.7,3
C070601,22,1,24,3,1,1,,2,,2,,1,,2,1,1,2,,1,1,3003900,3003900,4024911,2,2,2,2,5,4,1,3,3,5,4,4,3,5,3,5,1,3,4,1,0,2,3,3.9,4
C070601,22,,,,,,,2,,2,,1,,2,2,2,2,,1,1,2049500,2058700,3007600,2,2,2,2,5,4,2,4,4,4,4,4,3,4,3,5,2,3,6,3,0,1,3,3.2,5
C070601,30,1,50,3,4,2,,2,,2,,2,,2,2,2,2,,2,2,,,,1,2,2,2,3,5,5,3,3,3,3,3,3,3,4,8,2,3,4,3,0,2,3,4.1,4
C070601,25,1,185,4,1,2,,2,,2,,3,4,2,2,2,2,,2,2,,,,1,2,2,2,5,4,1,4,5,3,3,4,4,3,4,6,2,3,5,3,0,5,3,3.8,4
C070601,23,2,170,3,4,2,,2,,2,,1,,2,2,1,2,,1,2,,,,2,2,2,2,5,4,4,4,4,5,3,3,2,4,4,5,1,4,5,2,0,5,3,3,2
C070601,22,,,,,,,2,,2,,7,,2,2,1,2,,2,2,,,,2,2,2,2,5,5,5,5,4,4,4,4,3,4,3,5,2,6,5,3,0,3,3,4,3
C070601,26,2,150,4,5,2,,2,,2,,2,6,2,2,2,2,,2,1,1012000,,,1,1,1,2,4,5,5,4,4,4,3,3,2,2,2,8,1,4,6,4,0,2,3,3.8,5
C070601,34,2,150,2,1,2,,2,,2,,2,,2,2,1,2,,2,1,4079900,,,1,2,2,2,5,5,3,4,4,5,5,5,5,4,4,5,2,4,4,2,0,1,3,3.7,4
C070601,22,2,136,4,1,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,2,1,1,4,4,3,5,5,5,4,3,3,4,4,8,2,4,4,4,0,1,1,3,3
C070601,27,1,200,4,2,2,,2,,2,,2,7,1,2,2,2,,2,2,,,,2,2,2,2,4,4,3,4,5,4,4,3,2,4,2,8,1,4,5,4,0,1,1,3,3
C070601,24,2,191,2,1,2,,2,,2,,1,2,2,2,1,2,,2,1,2085600,3003700,,2,2,2,2,5,5,2,5,5,5,5,5,1,5,4,7,2,3,4,1,0,5,3,4.1,3
C070601,49,2,1000,4,3,2,,2,,2,,2,,2,1,2,2,,2,1,1010901,,,2,2,1,2,4,4,4,4,5,5,5,5,5,5,4,7,2,3,7,7,0,5,2,4.3,5
C070601,43,2,80,3,5,1,,2,,2,,1,,2,1,2,2,,2,1,4075300,,,1,2,2,2,4,5,5,3,4,4,4,3,3,4,4,8,2,2,6,2,0,5,3,4.2,4
C070601,30,1,50,3,4,2,,2,,2,,6,,2,1,2,2,,1,2,,,,1,2,2,2,4,4,4,4,4,5,4,2,2,2,2,5,1,3,2,2,0,2,3,4.2,3
C070601,31,1,130,3,5,1,,2,,2,,2,,2,1,1,2,,1,1,1012000,,,2,1,2,2,5,5,5,5,4,4,4,3,1,3,5,6,2,4,7,2,0,2,3,3.8,4
C070601,25,2,100,4,5,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,1,1,1,2,5,5,5,4,4,3,3,4,2,2,2,4,1,4,5,3,0,2,3,4.1,2
C070601,26,2,30,4,5,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,1,2,2,2,5,4,4,4,4,5,5,5,3,4,3,7,2,3,4,3,0,2,2,3.5,3
C070601,22,2,160,3,1,2,,2,,2,,1,1,2,2,1,2,,2,1,4086402,,,2,2,2,2,4,5,4,3,4,5,4,4,3,3,4,6,2,3,4,3,0,4,3,3.5,4
C070601,43,2,-1,4,1,2,,2,,2,,1,,2,2,2,2,,2,1,4086402,,,1,2,2,2,4,4,4,4,4,4,4,4,3,3,3,8,2,3,5,1,0,5,3,3,4
C070601,46,2,230,3,5,1,,2,,2,,1,,2,2,2,2,,2,1,4009308,,,2,2,2,2,4,5,5,4,4,5,4,4,3,4,4,6,2,3,6,7,0,5,3,3.8,4
C070601,22,1,100,3,4,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,2,4,5,3,5,5,5,5,5,3,5,4,7,2,4,5,4,0,1,3,3.3,5
C070601,29,1,35,1,4,2,,2,,2,,1,,2,1,2,2,,2,2,,,,2,2,2,2,5,4,3,3,3,4,3,3,2,5,3,8,1,1,4,5,0,1,3,4.4,3
C070601,72,1,20,4,4,2,,2,,2,,1,,2,2,2,2,,2,1,2014400,,,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,6,2,3,5,4,0,4,3,3,4
C070601,22,,,,,,3,2,,2,,1,,2,2,2,2,,2,2,,,,1,1,2,2,5,5,2,3,4,5,5,5,3,4,4,6,2,4,5,2,0,4,3,4,4
C070601,23,2,180,4,1,2,,2,,2,,7,,2,2,1,2,,1,1,1012000,,,1,1,2,2,5,5,5,5,5,5,3,5,1,5,3,7,1,1,4,3,0,3,3,3.8,4
C070601,24,2,233,3,1,2,,2,,2,,2,4,2,2,2,2,,2,1,4061000,,,1,2,2,2,4,4,4,4,4,5,4,5,4,4,4,7,1,6,6,6,0,3,3,3.9,4
C070601,41,2,330,5,5,2,,2,,2,,2,,2,2,2,2,,2,2,,,,1,2,2,2,5,5,3,5,5,5,3,3,3,3,3,6,2,2,7,4,0,3,3,3.7,5
C070601,27,,,,,,,2,,1,C4586,1,,2,2,1,2,,1,2,,,,2,1,2,2,3,4,3,4,3,3,4,3,3,4,3,12,2,1,5,5,0,3,2,4,4
C070601,27,,,,,,1,2,,2,,3,6,2,1,2,2,,1,2,,,,1,2,2,2,4,5,5,5,2,5,3,5,5,2,2,6,1,1,5,4,0,2,1,3.5,4
C070601,25,2,100,5,1,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,2,2,2,5,5,3,4,5,5,5,5,3,5,5,8,2,4,7,6,0,4,1,2.5,2
C070601,23,2,120,5,5,2,,2,,2,,1,2,2,2,2,2,,2,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,1,2,7,1,0,4,1,3.8,2
C070601,27,1,200,3,1,2,,2,,2,,1,2,2,2,2,2,,2,1,4145900,,,1,2,2,2,5,5,3,3,4,4,5,5,2,5,3,8,2,3,4,1,0,5,3,3.9,4
C070601,23,2,140,2,3,2,,2,,2,,1,,2,2,2,2,,1,2,,,,1,2,2,2,5,5,4,4,4,4,4,4,2,3,3,6,2,3,4,2,0,5,3,4.1,4
C070601,24,1,30,3,5,2,,2,,2,,1,,2,2,1,2,,1,1,4086300,,,2,1,1,2,4,4,3,3,2,3,3,3,1,4,2,7,2,2,4,1,0,1,1,3.5,4
C070601,26,1,30,2,1,2,,2,,2,,2,4,2,2,2,2,,1,1,2067000,,,1,2,2,2,5,5,5,5,5,4,2,3,1,3,2,6,1,6,5,1,0,2,2,4,2
C070601,25,2,100,3,5,1,,2,,2,,7,2,2,2,1,2,,1,1,1012000,,,1,2,2,2,3,5,5,5,5,4,3,3,2,3,2,4,2,1,6,3,0,2,3,4.1,2
C070601,29,1,88,4,1,2,,2,,2,,2,,2,1,1,2,,2,1,2058700,3005505,4073300,2,1,2,1,4,5,4,5,5,5,5,5,4,4,5,7,2,4,4,3,0,2,3,3.8,4
C070601,23,2,120,4,5,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,10,2,1,6,4,0,4,3,3.8,4
C070601,22,1,40,2,4,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,2,2,2,4,5,4,5,5,3,4,3,3,3,3,6,1,5,7,4,0,2,3,3.8,3
C070601,26,2,300,3,3,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,2,2,2,2,5,4,4,4,4,3,3,3,3,3,4,7,1,4,3,1,0,2,3,3.5,2
C070601,24,2,200,3,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,3,3,8,1,4,6,2,0,3,3,3.5,4
C070601,22,,,,,,,2,,2,,1,,2,1,2,2,,1,2,,,,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,3,4,3,0,3,3,4.4,3
C070602,24,1,158,3,1,2,,2,,2,,1,2,2,2,1,1,835,1,2,,,,1,2,2,2,5,5,4,5,3,5,4,4,3,5,2,7,2,3,7,1,0,2,3,3.8,5
C070602,24,2,130,2,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,1,2,4,5,1,5,4,4,4,3,3,3,3,5,2,4,4,1,0,3,1,2.5,3
C070602,25,2,187,3,3,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,2,4,5,4,4,4,5,4,4,4,4,2,5,2,4,6,2,0,3,3,3.7,4
C070602,28,,,,,,,2,,2,,2,10,2,2,1,1,,2,2,,,,2,2,2,2,3,5,3,5,3,3,4,4,2,4,2,8,2,4,5,1,0,2,1,3,5
C070602,26,2,180,2,4,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,1,2,2,5,4,3,5,4,4,5,4,3,3,3,8,1,4,4,4,0,3,3,3.6,4
C070602,25,2,150,4,4,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,2,4,4,4,4,3,4,4,4,2,4,2,7,2,3,5,7,0,2,3,3.5,4
C070602,23,,,,,,1,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,2,4,5,2,5,4,5,4,3,2,5,3,8,2,2,3,3,0,3,2,2.7,3
C070602,22,1,40,2,1,2,,2,,2,,1,,2,1,1,2,,1,2,,,,2,1,2,1,4,5,3,5,5,4,4,3,3,4,5,5,2,3,4,2,0,3,3,3.9,3
C070602,29,,,,,,,2,,2,,2,,2,1,1,2,,1,1,4173200,3007600,,2,2,2,2,4,5,4,5,4,2,2,3,1,2,1,5,2,3,5,5,0,2,3,4.3,4
C070602,25,2,150,1,2,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,1,2,2,5,3,3,3,5,5,5,3,2,2,3,6,1,4,4,2,0,2,1,3.5,5
C070602,25,2,200,4,1,2,,2,,2,,2,4,2,1,1,2,,1,2,,,,2,2,2,1,4,5,3,4,4,4,4,4,2,4,4,7,1,4,6,3,0,3,3,3.8,5
C070602,26,2,170,2,4,1,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,2,2,2,5,4,3,4,4,5,5,5,4,4,4,7,1,3,6,1,0,3,3,3.6,4
C070602,28,2,225,3,5,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,4,1,3,5,1,0,3,3,3.1,5
U010101,26,,,,,,,2,,2,,7,4,2,1,1,2,,1,2,,,,2,2,2,2,5,5,3,5,5,5,3,3,3,2,5,5,2,3,6,5,0,1,3,3.6,3
U010101,25,2,137,1,2,2,,1,U5492,2,,1,3,1,2,1,1,820,1,1,4111804,,,2,2,1,2,4,5,4,5,4,5,5,5,3,4,4,7,2,3,6,4,0,3,3,3.7,4
U010101,26,2,400,5,1,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,1,1,1,5,4,2,5,5,5,4,4,5,4,5,7,2,3,5,3,0,4,3,3.8,4
U010101,28,2,150,4,1,2,,1,U0491,2,,2,6,1,2,1,2,600,1,1,4079900,,,2,2,2,2,5,4,4,4,5,4,4,4,3,4,3,7,2,3,4,3,0,4,3,3.9,2
U010101,25,,,,,,0,2,,2,,1,2,2,2,2,1,810,1,2,,,,2,2,1,2,4,5,3,5,5,5,5,5,5,5,5,6,2,2,7,6,0,4,3,3.6,4
U010101,25,1,15,3,1,2,,1,U4848,2,,1,3,2,1,1,2,,1,1,4149200,,,1,2,1,1,4,5,5,4,5,5,4,4,2,3,3,8,2,3,5,5,0,4,3,3.9,4
U010101,27,2,260,4,5,2,,2,,2,,2,5,1,2,1,2,820,1,1,1013300,,,2,2,2,2,5,5,5,4,5,5,4,4,4,4,4,8,2,4,7,4,0,1,3,3.8,5
U010101,26,2,240,3,1,2,,2,,2,,1,,1,2,2,2,920,2,2,,,,2,2,2,2,5,4,1,4,5,5,4,4,4,3,2,6,2,3,5,5,0,1,3,3.6,4
U010102,24,,,,,,,2,,2,,1,,1,2,1,2,,2,2,,,,2,2,2,2,5,4,3,3,4,5,4,4,3,4,3,8,1,5,4,3,0,1,3,3.8,3
U010102,27,2,450,4,2,2,,2,,2,,2,7,2,2,1,2,,2,1,3005508,2017600,4148700,2,2,2,2,5,5,3,4,5,5,5,5,4,3,4,6,2,4,5,5,0,4,3,4.2,4
U010102,24,,,,,,,2,,2,,1,2,1,2,1,2,785,1,1,4111804,5008600,4079900,1,2,2,2,5,3,3,3,4,4,4,4,3,3,3,8,2,2,5,3,0,4,3,3.7,4
U010102,25,2,160,3,2,2,,2,,1,U1207,1,5,2,2,1,2,,2,1,2085600,,,2,2,2,2,5,3,1,4,4,5,5,5,4,3,3,8,2,3,2,4,0,4,3,3.2,4
U010102,27,2,250,2,5,1,,2,,2,,1,6,2,1,1,2,890,2,1,5011001,2039800,,2,2,2,2,5,4,4,4,4,4,4,3,3,3,4,6,2,3,3,3,0,2,3,3.5,4
U010102,25,,,,,,,2,,1,U4203,1,,2,2,1,2,980,2,2,,,,1,2,2,2,5,4,3,4,4,4,4,3,2,3,3,6,1,4,2,3,0,1,2,3.1,3
U010102,25,1,130,3,3,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,1,2,1,2,4,4,3,5,4,4,3,4,2,4,3,7,2,1,4,1,0,1,2,3.5,4
U010102,28,2,200,4,5,2,,1,U0415,2,,3,6,2,2,2,2,,2,1,4149200,,,2,2,2,2,4,5,5,4,4,2,5,4,1,3,4,7,2,3,4,5,0,1,3,3.5,4
U010102,25,,,,,,,2,,2,,1,,2,1,2,2,700,1,1,4111804,,,1,2,2,2,5,5,5,5,5,5,5,5,4,5,5,8,2,2,6,4,0,2,3,4.3,3
U010102,25,,,,,,0,2,,2,,1,2,2,2,1,2,,2,2,,,,2,2,2,2,4,4,2,4,4,5,4,4,3,4,2,7,2,3,4,3,0,3,3,3.3,3
U010102,28,,,,,,,2,,2,,2,6,1,2,2,2,,2,2,,,,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,5,2,3,5,3,0,1,3,4,3
U010102,32,2,240,3,5,2,,2,,2,,3,11,2,2,1,2,895,1,1,2060200,,,1,2,2,1,4,4,4,5,5,5,5,4,1,4,4,7,2,2,5,4,0,1,3,3,2
U010102,26,1,30,1,5,2,,1,U3486,2,,1,5,2,1,1,2,,2,2,,,,1,2,2,2,4,4,4,4,4,5,5,4,2,3,3,5,2,4,5,1,0,2,3,3.5,2
U010102,27,2,300,5,3,1,,2,,2,,2,5,1,2,2,2,750,1,1,1016000,,,1,2,2,1,5,5,2,5,5,5,5,5,5,4,2,7,2,3,7,4,0,4,3,3.7,4
U010102,25,2,150,3,1,2,,2,,1,U6424,1,2,2,2,2,2,,2,2,,,,2,2,2,2,4,4,4,5,5,5,5,5,4,4,4,8,2,3,5,3,0,2,2,3.5,4
U010102,25,,,,,,1,1,U4993,2,,1,2,2,2,2,2,,2,1,2074100,,,1,2,2,2,5,5,3,4,4,5,4,4,2,5,3,6,2,3,5,3,0,2,3,4,4
