전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
C050303,35,2,130,4,4,2,,,,,,1,0,2,2,2,2,,1,1,2054100,,,,2,2,2,4,4,4,4,4,4,4,4,3,3,3,6,2,2,6,6,,1,3,4,3
C050303,24,2,135,3,4,2,,,,,,2,4,2,2,1,2,,1,1,2027200,,,,2,2,1,4,3,4,4,4,3,3,4,4,3,3,6,2,4,6,-1,,1,3,4,4
C050303,22,,,,,,0,,,,,1,0,2,2,2,2,,1,1,3004700,4111804,2120800,,2,2,2,5,4,3,4,4,4,5,4,3,3,2,9,2,3,6,2,,1,3,3.6,4
C050303,22,,,,,,,,,,,1,0,2,2,1,2,,1,2,,,,,1,2,2,4,5,3,5,5,4,5,5,3,3,3,7,2,1,4,-1,,1,3,3,5
C050401,22,,,,,,0,,,,,1,0,2,2,1,2,,2,2,,,,,2,2,2,5,5,3,4,4,5,5,5,3,3,5,8,2,3,3,3,,1,3,3.8,5
C050401,24,,,,,,,,,,,2,6,2,1,2,2,,2,2,,,,2,2,2,2,4,5,5,5,4,4,4,4,5,4,4,8,1,4,5,6,50,2,3,3.5,3
C050401,26,,,,,,,,,,,2,4,2,2,1,2,670,1,1,2044600,2048700,2044400,,2,1,1,5,5,4,4,4,5,4,4,3,3,3,7,2,3,5,2,,2,3,4.3,4
C050401,25,2,235,4,3,1,,,,,,2,0,2,2,1,2,,1,1,2039800,2044600,2124000,,2,2,1,5,5,5,5,5,5,5,5,2,3,3,7,1,3,6,3,,5,3,3.8,5
C050401,24,2,90,3,3,2,,,,,,2,4,2,2,1,2,,2,1,2003500,2087000,,,2,2,2,5,4,4,3,3,3,4,5,2,3,3,10,2,3,6,3,,5,3,3.9,3
C050401,24,1,121,2,2,2,,,,,,2,4,2,2,2,1,500,2,2,,,,,1,1,2,3,4,3,3,3,2,3,3,2,3,3,8,2,3,5,1,,5,3,3.5,4
C050401,45,,,,,,,,,,,1,0,2,2,2,2,,2,2,,,,2,2,2,2,4,4,4,5,4,5,5,5,4,5,5,4,2,1,6,,,5,3,3.9,3
C050401,32,2,230,3,4,1,,,,,,3,0,2,2,2,2,750,2,1,2044600,2048700,,,2,2,2,5,5,5,5,3,4,4,4,3,4,3,6,1,5,6,3,,5,3,4,3
C060101,23,2,250,4,4,1,,,,,,1,0,2,2,1,2,,2,1,1000300,,,,2,2,2,5,3,4,4,4,5,5,5,3,5,5,6,2,1,3,-1,,1,3,4,4
C060101,25,2,260,2,5,1,,,,,,1,0,2,2,2,2,700,2,1,4170800,4079900,,,2,2,1,5,4,4,4,5,5,5,5,5,4,5,5,2,3,4,1,,1,3,3.3,3
C060101,25,2,350,4,3,1,,,,,,1,2,2,2,1,2,700,1,1,1000300,,,,2,2,1,3,4,3,3,3,4,5,5,3,5,3,6,2,1,3,2,,1,3,4.2,2
C060101,22,2,150,2,1,2,,,,,,1,0,2,2,2,2,,2,1,1000300,,,,2,2,2,5,3,3,3,4,4,5,4,2,3,2,6,2,3,5,1,,1,3,3,4
C060101,25,1,270,4,5,1,,,,,,1,0,2,2,2,2,750,1,1,4170800,1000300,,,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,-1,,2,3,3.6,5
C060101,24,2,180,2,4,2,,,,,,1,0,2,2,1,2,450,1,1,-1,-1,,,2,2,2,4,4,4,4,3,4,4,4,2,3,3,7,2,3,5,3,,2,3,3.8,4
C060101,24,2,180,3,4,2,,,,,,1,0,2,2,2,2,,2,1,5010502,2063600,,,2,2,2,4,4,3,4,4,4,4,4,4,3,4,6,2,1,5,2,,2,2,4.1,4
C060101,24,2,300,5,5,1,,,,,,1,0,2,2,1,2,,1,1,1000300,,,,2,2,1,4,5,5,5,4,4,5,5,5,5,3,9,2,1,5,-1,,2,3,4,4
C060101,24,2,250,4,5,1,,,,,,1,0,2,2,1,2,500,1,1,1000300,,,,2,2,1,5,4,5,5,5,5,5,5,3,3,3,6,2,3,5,2,,2,3,0.4,4
C060101,23,2,200,3,4,1,,,,,,1,0,2,2,2,2,,1,1,1000300,2066100,,,2,2,2,5,5,5,5,5,5,4,4,4,3,4,6,2,2,6,2,,3,3,3.3,4
C060101,24,2,250,4,3,1,,,,,,1,0,2,2,1,2,,2,1,1000300,,,,2,2,2,3,4,3,3,3,4,5,5,3,5,3,6,2,5,3,3,,3,3,4,4
C060101,24,2,283,4,4,1,,,,,,1,2,2,2,2,2,,2,1,1000300,,,,2,2,2,4,5,4,4,4,4,3,4,5,4,4,7,2,3,6,3,,3,3,3.9,4
C060101,23,2,230,4,3,1,,,,,,1,0,2,2,2,2,,2,1,1000300,,,,2,2,2,4,4,5,4,4,5,4,3,4,5,4,7,2,4,5,5,,4,3,4.1,4
C060101,23,2,200,2,1,1,,,,,,1,0,2,2,2,2,,1,1,1000300,,,,2,2,1,5,3,3,3,4,4,5,4,2,3,2,7,2,3,5,4,,4,3,4,4
C060101,25,2,240,4,5,1,,,,,,2,4,2,2,1,1,920,1,1,4170800,,,,1,2,1,5,5,3,5,5,5,5,5,5,4,4,6,1,4,7,6,,4,3,3.5,5
C060101,26,2,250,4,5,1,,,,,,2,6,2,2,1,2,,1,1,1000300,,,,2,2,2,4,5,5,5,4,4,5,5,3,4,4,6,2,4,6,5,,4,3,3.7,5
C060101,23,2,280,3,5,2,,,,,,1,0,2,2,2,2,,1,2,,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,7,2,1,5,4,,4,3,3.7,5
C060101,23,2,190,3,3,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,1,3,3,2,2,2,3,3,3,3,3,3,6,2,2,5,1,,4,3,3.8,3
C060101,24,,,,,,,,,,,2,4,2,2,1,2,,1,1,1000300,,,,2,2,2,4,5,5,5,5,5,5,5,5,5,5,8,1,4,7,5,,4,3,4,3
C060101,25,2,250,5,5,2,,,,,,1,0,2,2,1,2,,1,1,2124000,,,,2,2,2,5,5,5,5,5,5,5,5,4,4,4,7,2,1,5,4,,4,3,3.9,4
C060101,26,2,340,5,5,1,,,,,,2,4,2,2,1,2,650,1,1,1000300,2120800,,,2,2,2,4,4,5,3,5,5,4,4,2,3,2,9,2,4,5,2,,4,3,3.7,3
C060101,24,2,260,2,4,1,,,,,,1,0,2,2,1,2,500,1,1,1000300,4111804,4170803,,1,1,1,4,4,4,3,3,3,3,3,3,3,3,6,2,3,6,3,,4,3,3.7,2
C060101,27,2,250,4,5,1,,,,,,1,0,2,2,2,2,,2,1,1000300,4038605,4074109,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,3,2,3,,4,3,4,4
C060101,36,2,300,4,3,1,,,,,,1,0,2,2,2,2,,2,1,1000300,,,,2,2,2,5,4,4,3,4,5,4,4,3,4,4,7,2,1,6,3,,4,3,3.7,4
C060101,37,2,410,3,2,2,,,,,,1,0,2,2,2,2,,2,1,1000300,2017600,4149200,,2,2,2,5,3,3,4,5,5,4,5,3,4,4,7,2,1,4,5,,5,3,3.5,3
C060101,24,2,170,3,5,1,,,,,,1,0,2,2,2,2,,1,1,1000300,,,,2,2,1,4,5,5,4,5,5,4,4,4,3,4,6,2,3,5,2,,5,3,3.8,4
C060101,28,2,195,4,4,1,,,,,,1,0,2,2,2,2,,1,1,1000300,,,,2,2,2,4,4,3,4,5,4,4,5,4,4,4,8,2,3,4,2,,5,3,3.8,3
C060101,23,2,230,4,5,1,,,,,,1,0,2,1,2,2,,1,1,1000300,,,,2,2,2,5,4,5,4,4,4,4,5,4,5,4,4,2,1,5,4,,5,3,3.9,5
C060101,29,2,200,4,4,1,,,,,,1,0,2,2,2,2,,2,1,1000300,4038602,,,2,2,2,4,5,4,3,4,4,4,3,4,4,4,7,2,4,6,2,,5,3,3.8,4
C060101,27,2,155,2,4,1,,,,,,1,0,2,2,2,2,,2,1,1000300,,,,2,2,2,4,4,4,4,3,4,4,4,2,3,3,7,2,3,5,3,,5,3,4,4
C060101,26,2,250,2,4,1,,,,,,1,0,2,2,2,2,620,2,1,1000300,,,,2,2,2,5,4,4,4,4,4,5,5,4,4,4,7,2,4,3,2,,5,3,4,4
C060101,24,1,70,3,1,1,,,,,,1,0,2,2,1,2,,1,1,1000300,4032202,4111000,,2,2,2,5,5,5,5,5,5,5,5,3,3,3,6,2,2,5,5,,5,3,3.8,4
C060201,31,2,28,3,5,1,,,,,,2,2,2,1,2,2,390,2,1,1016400,2010300,1014300,,2,2,2,5,4,5,3,3,3,3,5,3,3,3,6,1,3,6,2,100,1,3,3.6,5
C060201,22,,,,,,,,,,,1,0,2,1,2,2,680,2,1,1013600,3001500,,2,2,2,1,5,4,4,4,4,4,4,4,2,5,3,7,2,2,3,-1,20,2,3,4,5
C060201,23,2,173,4,5,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,3,5,3,,2,3,3.5,4
C060201,24,,,,,,4,,,,,1,2,2,2,1,1,,1,1,1016400,4038604,,,2,2,2,5,4,4,4,4,4,4,4,2,5,3,7,2,4,3,2,,2,3,3.8,3
C060201,22,1,-1,5,1,2,,,,,,1,0,2,2,1,1,,1,1,2078300,1000400,4038605,,2,2,2,5,4,1,5,5,5,5,5,3,5,4,9,2,4,5,-1,,2,3,0.3,5
C060201,28,,,,,,1,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,5,4,4,3,3,4,4,4,4,3,3,7,2,3,4,4,,2,-1,,4
C060201,24,1,170,3,3,2,,,,,,2,3,2,2,2,2,,2,2,,,,,2,2,2,3,5,1,5,5,5,5,3,3,4,3,5,2,4,4,2,,2,3,3.8,1
C060201,23,2,190,3,4,1,,,,,,1,0,2,2,2,2,,1,1,1016400,,,,2,2,2,4,4,3,4,4,4,4,4,4,3,4,6,2,3,5,-1,,2,3,4,4
C060201,23,2,160,4,4,1,,,,,,1,0,2,2,2,2,,2,1,1016400,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,4,6,3,,2,1,3.3,4
C060201,34,2,300,3,5,1,,,,,,6,0,2,2,1,2,835,1,1,1009300,1009500,1014300,,2,2,1,3,5,5,4,4,4,5,5,1,3,2,7,2,3,4,3,,2,3,3.8,2
C060201,25,2,200,3,2,2,,,,,,2,6,2,2,2,2,700,2,1,1009300,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,1,4,4,3,,2,3,3.8,4
C060201,24,2,190,2,4,1,,,,,,1,0,2,2,1,1,610,1,1,1014000,4170802,,,2,2,1,5,3,4,5,5,5,5,5,5,4,5,6,2,3,4,1,,3,3,3.8,4
C060201,23,,,,,,,,,,,1,0,2,1,2,2,,2,1,1014000,,,2,2,2,2,5,4,4,3,3,4,4,4,4,3,3,7,2,1,4,3,,3,3,4,5
C060201,26,2,150,2,1,2,,,,,,2,8,2,2,2,2,,2,1,4048100,2070700,,,2,2,2,4,3,2,4,4,4,4,3,2,3,4,7,2,1,2,4,,3,3,3,4
C060201,23,2,180,3,4,2,,,,,,1,0,2,2,1,2,,1,2,,,,,2,2,2,5,4,4,5,4,4,4,3,2,3,3,6,2,1,4,4,,3,3,3.8,3
C060201,22,2,150,4,4,1,,,,,,1,0,2,2,2,2,,2,1,2057500,,,,2,2,2,4,4,4,4,3,4,4,3,4,4,4,7,2,3,5,2,,3,3,3.5,4
C060201,23,2,160,1,5,1,,,,,,1,0,2,2,1,2,,2,1,1016400,,,,2,2,2,4,4,5,5,3,3,5,5,3,5,3,7,2,3,6,1,,3,3,3.8,1
C060201,23,2,160,3,5,1,,,,,,1,0,2,2,1,2,,2,1,1014000,,,,2,2,1,5,5,4,5,5,5,5,5,3,4,4,7,2,4,5,1,,3,3,3.5,4
C060201,22,2,160,5,5,1,,,,,,1,0,2,2,1,2,,2,1,1016400,,,,2,2,2,4,5,5,5,4,4,5,5,5,5,3,7,2,1,5,2,,3,3,4,5
C060201,25,,,,,,1,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,3,4,1,,4,3,4.4,3
C060201,23,2,140,3,5,1,,,,,,1,0,2,2,2,2,,1,1,1016400,,,,2,2,2,4,4,4,3,4,4,4,4,2,4,4,6,2,3,5,3,,4,3,3.8,4
C060201,23,2,210,4,4,1,,,,,,1,0,2,2,1,2,,2,1,1016400,,,,2,2,2,4,4,5,3,3,4,4,3,3,3,4,7,2,3,6,3,,4,3,3.7,4
C060201,25,2,185,4,5,1,,,,,,2,4,2,2,1,2,,2,1,2015100,2015200,,,2,2,2,5,5,4,5,5,5,5,5,3,4,4,6,2,4,6,3,,4,3,3.3,5
C060201,23,,,,,,,,,,,1,0,2,2,2,2,,2,1,1009300,1000400,4038604,1,2,2,1,5,5,5,3,4,5,5,5,3,4,5,9,2,3,6,4,,4,3,4,3
C060201,23,2,208,4,4,1,,,,,,1,0,2,2,1,2,,1,1,1016400,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,1,5,4,,4,3,3.5,4
C060201,23,2,170,4,4,1,,,,,,1,0,2,1,2,2,690,1,1,1016400,,,,2,2,1,5,4,4,4,4,4,4,4,3,4,3,8,2,3,5,4,,4,3,3.5,4
C060201,23,1,250,5,3,1,,,,,,1,0,2,2,1,2,,2,1,1000300,,,,2,2,2,5,5,3,3,5,5,3,3,3,2,3,6,2,4,5,4,,4,3,3.8,4
C060201,25,2,150,2,4,2,,,,,,1,4,2,2,1,2,,2,2,,,,,2,2,2,4,4,4,3,3,4,3,3,3,3,3,7,2,4,6,3,,4,3,3.7,4
C060201,27,2,220,2,4,1,,,,,,2,6,2,1,1,1,600,1,1,1009300,,,,2,2,1,4,5,5,5,5,4,4,4,4,4,4,7,2,4,6,2,,4,3,4.3,5
C060201,23,2,200,4,5,1,,,,,,1,0,2,2,1,2,565,2,1,1014000,4170803,,,2,2,2,5,5,4,4,4,4,5,4,4,5,4,6,2,3,6,3,,4,3,3.2,4
C060201,23,2,150,3,5,1,,,,,,1,0,2,2,2,2,,1,1,1016400,,,,2,2,2,4,4,4,4,4,4,4,4,3,4,3,7,2,3,4,3,,4,3,3.8,4
C060201,23,2,170,2,3,1,,,,,,1,0,2,2,1,2,,1,1,1014000,2124000,4170804,,1,2,2,4,4,4,4,4,4,4,4,3,4,3,5,2,4,4,3,,4,3,3.7,3
C060201,25,2,220,4,5,1,,,,,,1,0,2,2,2,2,790,1,1,1016400,,,,2,2,2,5,4,5,5,5,5,5,5,3,3,3,7,2,2,5,-1,,5,3,4,5
C060201,23,2,270,4,5,1,,,,,,6,0,2,2,1,2,430,2,1,1009300,,,,2,2,2,5,5,4,4,4,4,4,4,4,4,4,7,1,5,6,5,,5,3,3.7,4
C060201,25,2,180,2,4,1,,,,,,6,0,2,2,1,2,,1,1,1014000,,,,2,2,2,5,5,5,5,5,5,4,4,4,4,4,6,1,4,6,1,,5,3,3,3
C060201,23,1,150,3,3,1,,,,,,1,0,2,2,1,2,,2,1,1016400,,,,2,2,2,5,4,5,3,5,5,5,5,5,5,4,6,2,1,6,-1,,5,-1,,3
C060201,23,2,170,4,4,1,,,,,,1,0,2,2,2,2,,2,1,1014000,,,,1,1,2,5,4,4,4,4,5,5,5,3,4,4,7,2,4,5,2,,5,3,3.8,3
C060201,28,,,,,,,,,,,2,0,2,2,2,2,,2,2,,,,1,2,2,2,5,4,2,5,5,4,4,4,3,3,4,7,2,1,6,1,,5,3,4.2,4
C060201,24,2,210,4,5,1,,,,,,2,4,2,2,1,2,,2,1,1009300,,,,2,2,2,4,4,5,4,5,5,5,5,3,4,3,7,1,1,5,5,,5,3,3.3,2
C060201,23,2,200,4,4,1,,,,,,1,0,2,2,2,2,,2,1,1016400,,,,2,1,2,4,5,4,4,4,4,3,4,5,4,4,6,2,3,6,2,,5,3,4,4
C060201,26,2,450,5,4,1,,,,,,6,0,2,2,2,2,,2,1,2019400,2084200,,,2,2,1,4,5,4,5,4,5,5,5,4,3,3,7,2,3,6,2,,5,3,4.3,3
C060201,22,2,270,4,4,1,,,,,,1,0,2,2,2,2,,1,1,1013400,1000300,,,2,2,2,4,5,5,5,5,5,4,4,3,3,4,6,2,3,5,2,,5,3,3.2,4
C060201,26,2,180,2,4,1,,,,,,2,0,2,2,1,2,,1,1,1014500,1010300,,,2,2,2,4,5,2,5,3,4,4,4,1,3,3,7,2,3,3,6,,5,3,4,2
C060202,27,2,190,3,5,1,,,,,,2,0,2,2,1,2,,2,1,1009100,2018400,,,2,2,2,5,3,3,3,3,5,5,5,4,4,4,6,2,3,3,4,,2,3,4,5
C060202,23,2,170,4,3,1,,,,,,1,0,2,1,2,2,,1,1,4069510,,,,2,2,1,4,4,5,4,4,5,4,3,4,5,4,7,2,4,5,5,,2,3,4,5
C060202,29,,,,,,,,,,,1,0,2,2,1,2,,2,1,1014500,5010503,2039500,1,2,1,2,4,4,5,4,4,4,4,4,3,3,3,8,2,1,4,1,,2,3,3.9,4
C060202,33,1,250,3,4,1,,,,,,1,0,2,2,2,2,,1,1,1009100,4061311,4054500,,2,2,2,5,5,5,5,5,5,5,5,4,4,4,5,2,3,3,4,,2,3,4.5,4
C060202,29,2,150,2,4,1,,,,,,2,0,2,2,2,2,,2,1,1009100,,,,2,2,2,5,5,5,5,5,5,5,5,3,5,5,6,1,4,7,2,,3,3,3.7,3
C060202,23,2,165,2,1,1,,,,,,1,0,2,2,1,2,,2,1,1000400,4061311,1010300,,2,2,2,5,5,5,5,5,5,5,5,3,3,5,5,2,3,5,2,,3,3,0.4,3
C060202,27,2,275,4,4,1,,,,,,2,8,2,2,2,2,,2,1,1009100,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,4,6,3,,3,3,3.3,4
C060202,23,2,175,2,4,1,,,,,,1,0,2,2,1,2,,2,1,1009100,4003702,,,2,2,2,5,4,4,3,3,4,3,4,3,4,4,6,2,3,4,3,,3,3,3.5,4
C060202,26,2,200,3,5,1,,,,,,2,4,2,2,1,2,,2,1,1009100,,,,2,2,2,5,5,3,3,3,3,3,3,4,4,4,8,2,4,5,5,,3,3,3.8,5
C060202,27,2,250,4,5,1,,,,,,2,0,2,2,1,2,,1,1,1009100,,,,2,2,2,4,5,4,4,5,5,5,5,4,4,4,7,2,3,7,4,,4,3,4.3,5
C060202,25,2,180,4,3,2,,,,,,2,2,2,2,2,2,,2,1,-1,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,1,4,6,-1,,4,3,3.5,4
C060202,22,2,150,4,3,2,,,,,,1,0,2,2,1,2,,2,1,1014500,4170803,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,4,6,3,,4,3,3.5,4
C060202,23,2,270,3,1,2,,,,,,6,0,2,2,1,2,,2,1,1014300,,,,2,2,2,4,4,4,4,4,5,4,4,3,3,4,5,1,1,3,4,,4,3,3.8,4
C060202,39,2,180,3,4,2,,,,,,2,0,2,2,2,2,,1,1,2120800,,,,2,2,2,5,5,5,5,5,5,5,4,3,3,4,8,2,1,6,3,,4,3,4,4
C060202,37,2,200,4,4,1,,,,,,2,0,2,2,2,2,,2,1,1009100,2057500,4111804,,2,2,2,4,4,5,3,4,4,4,3,3,3,3,6,1,3,4,4,,4,3,4.1,3
C060202,22,2,190,3,4,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,4,5,5,5,5,5,4,5,3,5,3,6,2,4,4,3,,4,3,3.8,2
C060202,23,2,200,5,3,1,,,,,,6,0,2,2,2,2,,2,1,1009100,,,,2,2,1,5,5,5,5,5,5,5,5,5,5,5,8,1,4,4,2,,4,3,4,5
C060202,23,2,165,2,4,1,,,,,,1,0,2,1,1,2,,1,1,1014500,4032206,4174700,,2,2,1,5,4,3,4,5,5,5,4,3,4,3,6,2,3,5,4,,4,3,4.1,3
C060202,23,2,180,3,4,1,,,,,,1,0,2,2,1,2,,2,1,1014500,,,,2,2,2,4,4,4,3,4,4,4,4,4,3,3,7,2,4,4,3,,4,3,3.8,3
C060202,25,2,180,3,5,1,,,,,,2,4,2,2,2,2,,1,1,1009100,,,,2,2,2,4,4,4,5,4,5,5,4,4,5,5,6,1,3,5,4,,4,3,3.6,3
C060202,28,1,90,4,4,1,,,,,,2,10,2,2,1,2,,1,1,1009100,,,,2,2,2,5,5,4,5,4,3,3,3,3,3,3,6,2,3,4,2,,4,3,3.4,4
C060202,24,2,125,3,3,2,,,,,,2,4,2,2,1,2,,1,2,,,,,2,2,2,4,4,3,4,3,4,4,4,4,3,4,6,1,3,6,2,,5,1,3.5,5
C060202,22,2,170,3,4,1,,,,,,1,0,2,2,1,2,,1,1,1009100,,,,2,2,2,4,4,5,4,5,5,4,4,4,4,4,8,2,2,5,2,,5,2,3.7,4
C060202,23,2,250,5,4,2,,,,,,8,0,2,2,2,2,,2,2,,,,,2,2,2,5,4,4,4,4,4,4,4,4,4,4,8,2,3,6,3,,5,2,3.5,5
C060202,40,1,60,2,3,2,,,,,,1,0,2,2,2,2,,2,1,2018400,1010300,,,2,2,2,4,5,3,3,3,4,3,4,3,5,5,7,2,2,5,6,,5,3,3.5,3
C060202,26,2,300,4,5,1,,,,,,2,6,2,2,1,2,,1,1,1009100,,,,2,2,1,5,5,3,5,5,5,5,5,5,4,4,8,2,4,7,-1,,5,3,4,4
C060203,30,2,200,3,4,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,4,6,3,,2,2,3,4
C060203,29,2,185,2,3,1,,,,,,2,0,2,2,2,2,,2,1,1016300,,,,2,2,2,5,5,1,5,5,5,5,5,3,3,1,6,2,1,3,3,,2,3,3.8,4
C060203,24,1,80,4,2,2,,,,,,1,0,2,2,1,2,,1,1,1016300,,,,2,2,2,4,4,4,4,4,4,4,4,2,3,3,3,2,4,6,3,,2,3,4.2,4
C060203,38,2,140,2,1,1,,,,,,1,0,2,2,2,2,,1,1,2014402,1016300,,,2,2,2,5,5,2,5,5,3,4,4,3,5,4,7,2,3,6,4,,2,3,4.5,3
C060203,28,2,150,2,4,1,,,,,,2,0,2,2,1,2,,1,1,1016300,,,,2,2,2,5,5,5,5,5,5,5,5,4,5,5,7,1,3,4,4,,3,3,3.6,4
C060203,22,1,40,4,1,2,,,,,,1,0,2,1,1,2,,2,1,4038604,,,,2,2,1,4,4,4,4,4,4,4,4,2,3,3,6,2,3,6,3,28,3,3,3.9,4
C060203,25,,,,,,,,,,,2,4,2,2,1,2,,2,1,1016300,,,1,2,2,2,5,5,4,5,5,5,5,4,4,4,4,7,2,3,5,2,,3,3,3,4
C060203,37,,,,,,,,,,,2,0,2,2,2,2,,2,1,1016300,,,2,2,2,2,5,5,3,5,5,5,4,4,2,2,3,5,1,1,5,6,,3,1,3,4
C060203,26,2,180,3,4,1,,,,,,2,6,2,2,2,2,,2,1,1016300,,,,2,2,2,5,3,4,4,5,4,4,4,4,3,4,5,1,3,4,4,,4,3,3.6,4
C060203,25,,,,,,,,,,,2,4,2,2,2,2,,2,1,1016300,,,2,2,2,2,4,4,5,4,4,4,4,4,4,3,4,7,2,3,5,2,,4,3,3.8,4
C060203,23,,,,,,,,,,,1,0,2,2,2,2,,2,1,1016300,,,2,2,2,2,4,5,5,5,5,5,5,5,2,3,5,5,2,5,7,3,20,4,2,3.8,4
C060203,25,2,130,3,4,1,,,,,,2,4,2,2,1,2,,2,1,1016300,,,,2,2,2,4,5,5,4,4,5,4,4,3,3,4,7,2,4,5,3,,4,3,3.8,4
C060203,25,2,180,3,3,1,,,,,,2,6,2,2,1,2,,2,1,1016300,,,,2,2,2,5,5,5,5,5,5,5,3,1,3,3,6,2,4,5,1,,4,3,3.7,3
C060203,24,2,170,3,3,1,,,,,,2,1,2,2,2,2,,2,1,1016300,,,,1,2,2,4,4,4,4,3,4,3,2,3,4,3,7,2,4,4,3,,4,3,3.5,3
C060203,22,,,,,,2,,,,,1,0,2,2,2,2,,1,1,1016300,,,,2,2,2,5,4,4,3,3,5,5,5,4,4,3,7,2,4,4,3,,4,1,3.5,3
C060203,36,2,150,4,4,1,,2,,2,,2,0,2,2,1,1,500,1,1,1016300,,,,2,2,2,5,5,5,5,5,5,5,5,4,5,4,5,2,4,5,1,,5,1,3.8,3
C060203,24,2,140,2,4,1,,,,,,2,4,2,2,2,2,,2,1,1016300,,,,2,2,2,5,5,4,5,5,5,5,3,4,4,4,6,2,3,5,2,,5,3,3.9,5
C060203,25,2,170,4,4,1,,,,,,2,4,2,2,2,2,,1,1,1016300,,,,2,2,2,4,4,4,3,3,4,4,4,4,4,3,7,2,4,6,2,,5,3,3.7,4
C060203,23,2,60,4,4,1,,,,,,1,0,2,2,2,2,,1,1,1016300,,,,2,2,2,4,4,4,4,4,4,5,4,3,4,2,7,2,4,6,1,,5,3,0.3,4
C060204,22,2,200,3,5,2,,,,,,1,0,2,2,2,2,,1,1,4038604,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,4,5,-1,,1,3,4,5
C060204,22,,,,,,,,,,,1,0,2,2,1,2,,2,2,,,,2,2,2,1,4,4,3,5,5,4,4,4,4,4,3,7,2,2,7,2,,1,3,4,4
C060204,22,2,140,3,3,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,3,3,4,4,5,3,3,2,3,7,2,3,5,3,,4,3,3.6,3
C060204,26,1,81,4,1,2,,,,,,2,8,2,2,1,2,,2,1,4111000,,,,2,2,2,4,4,3,4,4,4,4,4,3,4,3,7,1,4,6,4,,4,3,3.2,5
C060204,21,2,120,3,5,2,,,,,,1,0,2,2,2,2,,2,1,4038604,,,,2,2,2,5,4,5,4,3,4,4,4,3,3,3,7,2,4,5,4,,4,3,4.1,5
C060204,23,,,,,,,,,,,1,0,2,1,2,2,,2,2,,,,2,2,2,2,4,5,2,3,4,3,3,2,3,2,2,5,2,1,5,-1,100,5,3,3.5,4
C070101,22,,,,,,,,,,,1,0,2,2,2,2,,1,2,,,,2,2,2,2,4,4,4,5,4,4,4,4,4,4,3,7,2,1,6,3,,1,3,3.8,4
C070101,23,2,210,2,3,2,,,,,,1,0,2,2,1,2,,2,2,,,,,1,2,2,3,4,4,5,4,4,3,3,3,5,4,6,2,2,6,2,,1,3,2.8,5
C070101,25,2,200,2,4,2,,,,,,1,4,2,2,1,2,,1,2,,,,,2,2,2,5,5,4,5,4,2,4,4,2,4,2,8,2,3,5,-1,,1,3,4,3
C070101,22,2,120,3,4,2,,,,,,1,0,2,1,2,2,,1,2,,,,,1,2,1,5,4,2,5,4,5,5,5,4,3,3,5,2,4,5,5,,2,3,3.7,4
C070101,25,,,,,,,,,,,2,4,2,2,1,2,,1,2,,,,2,2,2,2,5,4,5,4,4,5,5,4,4,4,4,4,2,4,5,4,,2,3,4.3,5
C070101,23,,,,,,,,,,,1,0,2,2,1,2,,1,2,,,,,2,2,1,5,5,2,4,4,5,5,5,5,5,4,7,2,1,3,-1,,2,3,3,4
C070101,26,,,,,,2,,,,,2,6,2,2,1,2,,1,1,2032400,,,,2,2,2,5,5,5,5,5,5,5,5,2,2,4,3,2,1,1,-1,10,2,1,2.5,3
